sample_id,merged_project_accession
SAMN08999427,PRJNA449871
SAMN08999428,PRJNA449871
SAMN08999430,PRJNA449871
SAMN09204055,PRJNA471164
SAMN09204056,PRJNA471164
SAMN09204057,PRJNA471164
SAMN09204058,PRJNA471164
SAMN09204059,PRJNA471164
SAMN09204060,PRJNA471164
SAMN09204061,PRJNA471164
SAMN09204062,PRJNA471164
SAMN09204063,PRJNA471164
SAMN09204064,PRJNA471164
SAMN09204065,PRJNA471164
SAMN09204066,PRJNA471164
SAMN09204067,PRJNA471164
SAMN09204068,PRJNA471164
SAMN09204070,PRJNA471164
SAMN09204071,PRJNA471164
SAMN09204072,PRJNA471164
SAMN09204073,PRJNA471164
SAMN09204074,PRJNA471164
SAMN09204075,PRJNA471164
SAMN09204076,PRJNA471164
SAMN09204077,PRJNA471164
SAMN09204078,PRJNA471164
SAMN09204079,PRJNA471164
SAMN09204080,PRJNA471164
SAMN09204081,PRJNA471164
SAMN09204082,PRJNA471164
SAMN09204083,PRJNA471164
SAMN09204084,PRJNA471164
SAMN09204085,PRJNA471164
SAMN09204086,PRJNA471164
SAMN09204087,PRJNA471164
SAMN09204088,PRJNA471164
SAMN09204089,PRJNA471164
SAMN09204090,PRJNA471164
SAMN09204091,PRJNA471164
SAMN09204092,PRJNA471164
SAMN09204093,PRJNA471164
SAMN09204094,PRJNA471164
SAMN09204095,PRJNA471164
SAMN09204096,PRJNA471164
SAMN09204097,PRJNA471164
SAMN09204098,PRJNA471164
SAMN09204099,PRJNA471164
SAMN09204100,PRJNA471164
SAMN09204101,PRJNA471164
SAMN09204102,PRJNA471164
SAMN09204103,PRJNA471164
SAMN09204104,PRJNA471164
SAMN09204105,PRJNA471164
SAMN09204106,PRJNA471164
SAMN09204107,PRJNA471164
SAMN09204108,PRJNA471164
SAMN09204109,PRJNA471164
SAMN09204110,PRJNA471164
SAMN09254763,PRJNA472982
SAMN09254764,PRJNA472982
SAMN09254765,PRJNA472982
SAMN09254766,PRJNA472982
SAMN09254768,PRJNA472982
SAMN09254769,PRJNA472982
SAMN09254770,PRJNA472982
SAMN09254771,PRJNA472982
SAMN09254772,PRJNA472982
SAMN09254773,PRJNA472982
SAMN09254774,PRJNA472982
SAMN09386318,PRJNA475292
SAMN09466873,PRJNA477347
SAMN09466874,PRJNA477347
SAMN09466875,PRJEB33885
SAMN09466876,PRJNA477347
SAMN09532480,PRJNA478847
SAMN09758572,PRJNA484030
SAMN09758573,PRJNA484030
SAMN09758574,PRJNA484030
SAMN09758575,PRJNA484030
SAMN09809140,PRJNA485518
SAMN09870360,PRJNA486973
SAMN09907145,PRJNA487085
SAMN09907146,PRJNA487085
SAMN09907147,PRJNA487085
SAMN09907148,PRJNA487085
SAMN09907149,PRJNA487085
SAMN09907150,PRJNA487085
SAMN09907151,PRJNA487085
SAMN09907152,PRJNA487085
SAMN09907153,PRJNA487085
SAMN09907154,PRJNA487085
SAMN09907155,PRJNA487085
SAMN09907156,PRJNA487085
SAMN09907157,PRJNA487085
SAMN09907158,PRJNA487085
SAMN09907159,PRJNA487085
SAMN09907160,PRJNA487085
SAMN09907161,PRJNA487085
SAMN09907162,PRJNA487085
SAMN09907163,PRJNA487085
SAMN09907164,PRJNA487085
SAMN09907165,PRJNA487085
SAMN09907166,PRJNA487085
SAMN09907167,PRJNA487085
SAMN09907168,PRJNA487085
SAMN09907169,PRJNA487085
SAMN09907170,PRJNA487085
SAMN09907171,PRJNA487085
SAMN09907172,PRJNA487085
SAMN09907173,PRJNA487085
SAMN09907174,PRJNA487085
SAMN09907175,PRJNA487085
SAMN09907176,PRJNA487085
SAMN09907177,PRJNA487085
SAMN09907178,PRJNA487085
SAMN09907179,PRJNA487085
SAMN09907180,PRJNA487085
SAMN09907181,PRJNA487085
SAMN09907182,PRJNA487085
SAMN09907183,PRJNA487085
SAMN09907184,PRJNA487085
SAMN09907185,PRJNA487085
SAMN09907186,PRJNA487085
SAMN09907187,PRJNA487085
SAMN09932586,PRJNA488367
SAMN09951181,PRJNA489224
SAMN09981231,PRJNA489090
SAMN09981232,PRJNA489090
SAMN09981233,PRJNA489090
SAMN09981234,PRJNA489090
SAMN09981235,PRJNA489090
SAMN09981236,PRJNA489090
SAMN09981237,PRJNA489090
SAMN09981238,PRJNA489090
SAMN09981239,PRJNA489090
SAMN09981240,PRJNA489090
SAMN09981241,PRJNA489090
SAMN09981242,PRJNA489090
SAMN09981243,PRJNA489090
SAMN09981244,PRJNA489090
SAMN09981245,PRJNA489090
SAMN09981246,PRJNA489090
SAMN09981247,PRJNA489090
SAMN09981248,PRJNA489090
SAMN09981249,PRJNA489090
SAMN09981250,PRJNA489090
SAMN09981251,PRJNA489090
SAMN09981252,PRJNA489090
SAMN09981253,PRJNA489090
SAMN09981254,PRJNA489090
SAMN09981255,PRJNA489090
SAMN09981256,PRJNA489090
SAMN09981257,PRJNA489090
SAMN09981258,PRJNA489090
SAMN09981259,PRJNA489090
SAMN09981260,PRJNA489090
SAMN09981261,PRJNA489090
SAMN09981262,PRJNA489090
SAMN09981263,PRJNA489090
SAMN09981264,PRJNA489090
SAMN09981265,PRJNA489090
SAMN09981266,PRJNA489090
SAMN09981267,PRJNA489090
SAMN09981268,PRJNA489090
SAMN09981269,PRJNA489090
SAMN09981270,PRJNA489090
SAMN09981271,PRJNA489090
SAMN09981272,PRJNA489090
SAMN09981273,PRJNA489090
SAMN09981274,PRJNA489090
SAMN09981276,PRJNA489090
SAMN09981277,PRJNA489090
SAMN09981278,PRJNA489090
SAMN09981279,PRJNA489090
SAMN09981280,PRJNA489090
SAMN09981281,PRJNA489090
SAMN09981282,PRJNA489090
SAMN09981283,PRJNA489090
SAMN09981284,PRJNA489090
SAMN09981285,PRJNA489090
SAMN09981286,PRJNA489090
SAMN09981287,PRJNA489090
SAMN09981288,PRJNA489090
SAMN09981289,PRJNA489090
SAMN09981292,PRJNA489090
SAMN09981293,PRJNA489090
SAMN09981294,PRJNA489090
SAMN09981295,PRJNA489090
SAMN09981296,PRJNA489090
SAMN09981297,PRJNA489090
SAMN09981298,PRJNA489090
SAMN09981299,PRJNA489090
SAMN09981300,PRJNA489090
SAMN09981301,PRJNA489090
SAMN09981302,PRJNA489090
SAMN09981303,PRJNA489090
SAMN09981304,PRJNA489090
SAMN09981305,PRJNA489090
SAMN09981306,PRJNA489090
SAMN09981307,PRJNA489090
SAMN09981308,PRJNA489090
SAMN09981309,PRJNA489090
SAMN09981310,PRJNA489090
SAMN09981311,PRJNA489090
SAMN09981312,PRJNA489090
SAMN09981313,PRJNA489090
SAMN09982337,PRJNA514245
SAMN09982338,PRJNA514245
SAMN09982340,PRJNA514245
SAMN09982341,PRJNA514245
SAMN09982342,PRJNA514245
SAMN09982343,PRJNA514245
SAMN09982344,PRJNA514245
SAMN09982345,PRJNA514245
SAMN09982346,PRJNA514245
SAMN09982347,PRJNA514245
SAMN09982348,PRJNA514245
SAMN09982349,PRJNA514245
SAMN09982350,PRJNA514245
SAMN09982351,PRJNA514245
SAMN09982352,PRJNA514245
SAMN09982353,PRJNA514245
SAMN09982354,PRJNA514245
SAMN09982355,PRJNA514245
SAMN09982356,PRJNA514245
SAMN09982357,PRJNA514245
SAMN09982358,PRJNA514245
SAMN09982359,PRJNA514245
SAMN09982360,PRJNA514245
SAMN09982361,PRJNA514245
SAMN09982362,PRJNA514245
SAMN09982363,PRJNA514245
SAMN09982364,PRJNA514245
SAMN09982365,PRJNA514245
SAMN09982366,PRJNA514245
SAMN09982367,PRJNA514245
SAMN09982368,PRJNA514245
SAMN09982369,PRJNA514245
SAMN09982370,PRJNA514245
SAMN09982371,PRJNA514245
SAMN09982372,PRJNA514245
SAMN09982373,PRJNA514245
SAMN09982374,PRJNA514245
SAMN09982375,PRJNA514245
SAMN09982381,PRJNA514245
SAMN09982382,PRJNA514245
SAMN09982383,PRJNA514245
SAMN09982384,PRJNA514245
SAMN09982385,PRJNA514245
SAMN09982386,PRJNA514245
SAMN10218954,PRJNA495099
SAMN10219204,PRJNA495102
SAMN10219238,PRJNA495104
SAMN10219242,PRJNA495097
SAMN10219243,PRJNA495097
SAMN10219244,PRJNA495097
SAMN10219245,PRJNA495097
SAMN10219246,PRJNA495097
SAMN10219247,PRJNA495097
SAMN10219248,PRJNA495097
SAMN10219249,PRJNA495097
SAMN10219250,PRJNA495097
SAMN10219251,PRJNA495097
SAMN10219253,PRJNA495097
SAMN10219254,PRJNA495097
SAMN10219255,PRJNA495097
SAMN10219256,PRJNA495097
SAMN10219257,PRJNA495097
SAMN10219259,PRJNA495097
SAMN10219260,PRJNA495097
SAMN10219261,PRJNA495097
SAMN10219262,PRJNA495097
SAMN10219263,PRJNA495097
SAMN10250941,PRJNA497209
SAMN10250942,PRJNA497209
SAMN10250943,PRJNA497209
SAMN10250944,PRJNA497209
SAMN10250945,PRJNA497209
SAMN10250946,PRJNA497209
SAMN10250947,PRJNA497209
SAMN10250948,PRJNA497209
SAMN10250949,PRJNA497209
SAMN10250950,PRJNA497209
SAMN10250951,PRJNA497209
SAMN10250952,PRJNA497209
SAMN10250953,PRJNA497209
SAMN10250954,PRJNA497209
SAMN10250955,PRJNA497209
SAMN10250956,PRJNA497209
SAMN10250957,PRJNA497209
SAMN10250958,PRJNA497209
SAMN10250959,PRJNA497209
SAMN10250960,PRJNA497209
SAMN10250961,PRJNA497209
SAMN10250962,PRJNA497209
SAMN10250963,PRJNA497209
SAMN10250964,PRJNA497209
SAMN10250965,PRJNA497209
SAMN10250966,PRJNA497209
SAMN10386511,PRJNA503967
SAMN10390451,PRJNA503964
SAMN10390457,PRJNA503964
SAMN10395618,PRJNA504600
SAMN10395619,PRJNA504600
SAMN10395620,PRJNA504600
SAMN10395621,PRJNA504600
SAMN10395622,PRJNA504600
SAMN10395623,PRJNA504600
SAMN10395624,PRJNA504600
SAMN10395625,PRJNA504600
SAMN10395626,PRJNA504600
SAMN10395628,PRJNA504600
SAMN10395629,PRJNA504600
SAMN10395630,PRJNA504600
SAMN10395633,PRJNA504600
SAMN10395635,PRJNA504600
SAMN10395636,PRJNA504600
SAMN10395637,PRJNA504600
SAMN10395638,PRJNA504600
SAMN10395639,PRJNA504600
SAMN10395640,PRJNA504600
SAMN10395641,PRJNA504600
SAMN10395643,PRJNA504600
SAMN10395644,PRJNA504600
SAMN10465601,PRJNA506647
SAMN10519737,PRJNA578838
SAMN10715997,PRJNA513888
SAMN10880012,PRJNA511956
SAMN10970866,PRJNA523111
SAMN10970867,PRJNA523111
SAMN10970868,PRJNA523111
SAMN10970869,PRJNA523111
SAMN10970870,PRJNA523111
SAMN10970871,PRJNA523111
SAMN10970872,PRJNA523111
SAMN10970873,PRJNA523111
SAMN10970874,PRJNA523111
SAMN10970875,PRJNA523111
SAMN10970876,PRJNA523111
SAMN10970877,PRJNA523111
SAMN10970878,PRJNA523111
SAMN10970879,PRJNA523111
SAMN10970880,PRJNA523111
SAMN10970883,PRJNA523111
SAMN10970884,PRJNA523111
SAMN10970885,PRJNA523111
SAMN10970886,PRJNA523111
SAMN10970887,PRJNA523111
SAMN10970888,PRJNA523111
SAMN10970889,PRJNA523111
SAMN10970890,PRJNA523111
SAMN10970891,PRJNA523111
SAMN10970892,PRJNA523111
SAMN10970893,PRJNA523111
SAMN10970894,PRJNA523111
SAMN10970895,PRJNA523111
SAMN10970896,PRJNA523111
SAMN10970897,PRJNA523111
SAMN10970898,PRJNA523111
SAMN10970899,PRJNA523111
SAMN10970900,PRJNA523111
SAMN10970901,PRJNA523111
SAMN10970902,PRJNA523111
SAMN10970903,PRJNA523111
SAMN10970904,PRJNA523111
SAMN10970905,PRJNA523111
SAMN10970906,PRJNA523111
SAMN10970907,PRJNA523111
SAMN10970908,PRJNA523111
SAMN10970909,PRJNA523111
SAMN10970910,PRJNA523111
SAMN10970912,PRJNA523111
SAMN11053864,PRJNA514245
SAMN11053868,PRJNA514245
SAMN11053869,PRJNA514245
SAMN11053872,PRJNA514245
SAMN11053874,PRJNA514245
SAMN11270017,PRJNA529587
SAMN11270020,PRJNA529587
SAMN11270021,PRJNA529587
SAMN11270022,PRJNA529587
SAMN11270023,PRJNA529587
SAMN11270024,PRJNA529587
SAMN11270025,PRJNA529587
SAMN11270026,PRJNA529587
SAMN11270027,PRJNA529587
SAMN11270028,PRJNA529587
SAMN11270029,PRJNA529587
SAMN11270030,PRJNA529587
SAMN11270031,PRJNA529587
SAMN11270032,PRJNA529587
SAMN11270033,PRJNA529587
SAMN11270034,PRJNA529587
SAMN11283419,PRJNA511956
SAMN11283422,PRJNA511956
SAMN11283730,PRJNA511956
SAMN11283934,PRJNA511956
SAMN11490559,PRJNA511956
SAMN11793480,PRJNA483246
SAMN11866365,PRJNA544902
SAMN11866370,PRJNA544902
SAMN12347465,PRJNA556301
SAMN12627210,PRJNA561709
SAMN12635141,PRJNA562160
SAMN12648330,PRJNA562720
SAMN12999967,PRJNA576636
SAMN13026776,PRJNA218110
SAMN13026777,PRJNA218110
SAMN13026778,PRJNA218110
SAMN13026779,PRJNA218110
SAMN13026780,PRJNA218110
SAMN13026781,PRJNA218110
SAMN13254162,PRJNA588567
SAMN13263234,PRJNA588567
SAMN13263235,PRJNA588567
SAMN13263236,PRJNA588567
SAMN13263237,PRJNA588567
SAMN13263238,PRJNA588567
SAMN13263239,PRJNA588567
SAMN13263240,PRJNA588567
SAMN13263241,PRJNA588567
SAMN13263242,PRJNA588567
SAMN13263243,PRJNA588567
SAMN13263244,PRJNA588567
SAMN13263245,PRJNA588567
SAMN13263246,PRJNA588567
SAMN13263247,PRJNA588567
SAMN13263248,PRJNA588567
SAMN13263249,PRJNA588567
SAMN13263250,PRJNA588567
SAMN13263251,PRJNA588567
SAMN13263252,PRJNA588567
SAMN13263253,PRJNA588567
SAMN13631697,PRJNA530817
SAMN13675786,PRJNA597463
SAMN13675787,PRJNA597463
SAMN13675788,PRJNA597463
SAMN13675789,PRJNA597463
SAMN13675790,PRJNA597463
SAMN13675791,PRJNA597463
SAMN13675792,PRJNA597463
SAMN13675793,PRJNA597463
SAMN13675794,PRJNA597463
SAMN13675795,PRJNA597463
SAMN13675796,PRJNA597463
SAMN13675797,PRJNA597463
SAMN13675798,PRJNA597463
SAMN13783392,PRJNA593384
SAMN14944899,PRJNA593787
SAMN14944900,PRJNA593787
SAMN14944901,PRJNA593787
SAMN14944902,PRJNA593787
SAMN14944903,PRJNA593787
SAMN14944904,PRJNA593787
SAMN14944905,PRJNA593787
SAMN14944906,PRJNA593787
SAMN14944907,PRJNA593787
SAMN14944908,PRJNA593787
SAMN14944909,PRJNA593787
SAMN14944910,PRJNA593787
SAMN14944911,PRJNA593787
SAMN14944912,PRJNA593787
SAMN14944913,PRJNA593787
SAMN14944914,PRJNA593787
SAMN14944915,PRJNA593787
SAMN14944916,PRJNA593787
SAMN14944917,PRJNA593787
SAMN14944918,PRJNA593787
SAMN14944919,PRJNA593787
SAMN14944920,PRJNA593787
SAMN14944921,PRJNA593787
SAMN14944922,PRJNA593787
SAMN14944923,PRJNA593787
SAMN14944924,PRJNA593787
SAMN14944925,PRJNA593787
SAMN14944926,PRJNA593787
SAMN14944927,PRJNA593787
SAMN14944928,PRJNA593787
SAMN14944929,PRJNA593787
SAMN14944930,PRJNA593787
SAMN14944931,PRJNA593787
SAMN14944932,PRJNA593787
SAMN14944933,PRJNA593787
SAMN14944934,PRJNA593787
SAMN14944935,PRJNA593787
SAMN14944936,PRJNA593787
SAMN14944937,PRJNA593787
SAMN14944938,PRJNA593787
SAMN14944939,PRJNA593787
SAMN14944940,PRJNA593787
SAMN14944941,PRJNA593787
SAMN14944942,PRJNA593787
SAMN14944943,PRJNA593787
SAMN14944944,PRJNA593787
SAMN14944945,PRJNA593787
SAMN14944946,PRJNA593787
SAMN14944947,PRJNA593787
SAMN14944948,PRJNA593787
SAMN14944949,PRJNA593787
SAMN14944950,PRJNA593787
SAMN14944951,PRJNA593787
SAMN14944952,PRJNA593787
SAMN14944953,PRJNA593787
SAMN14944954,PRJNA593787
SAMN14944955,PRJNA593787
SAMN14944956,PRJNA593787
SAMN14944957,PRJNA593787
SAMN14944958,PRJNA593787
SAMN14944959,PRJNA593787
SAMN14944960,PRJNA593787
SAMN14944961,PRJNA593787
SAMN14944962,PRJNA593787
SAMN14944963,PRJNA593787
SAMN14944964,PRJNA593787
SAMN14944965,PRJNA593787
SAMN14944966,PRJNA593787
SAMN14944967,PRJNA593787
SAMN14944968,PRJNA593787
SAMN14944969,PRJNA593787
SAMN14944970,PRJNA593787
SAMN14944971,PRJNA593787
SAMN14944972,PRJNA593787
SAMN14944973,PRJNA593787
SAMN14944974,PRJNA593787
SAMN14944975,PRJNA593787
SAMN14944976,PRJNA593787
SAMN14944977,PRJNA593787
SAMN14944978,PRJNA593787
SAMN14944979,PRJNA593787
SAMN14944980,PRJNA593787
SAMN14944981,PRJNA593787
SAMN14944982,PRJNA593787
SAMN14944983,PRJNA593787
SAMN14944984,PRJNA593787
SAMN14944985,PRJNA593787
SAMN14944986,PRJNA593787
SAMN14944987,PRJNA593787
SAMN14944988,PRJNA593787
SAMN14944989,PRJNA593787
SAMN14944990,PRJNA593787
SAMN14944991,PRJNA593787
SAMN15062723,PRJNA635997
SAMN15351904,PRJNA641382
SAMN15351905,PRJNA641382
SAMN15791693,PRJNA601302
SAMN15791694,PRJNA601302
SAMN15791695,PRJNA601302
SAMN15791696,PRJNA601302
SAMN15791697,PRJNA601302
SAMN15791698,PRJNA601302
SAMN15791699,PRJNA601302
SAMN15791700,PRJNA601302
SAMN15791701,PRJNA601302
SAMN15791702,PRJNA601302
SAMN15791703,PRJNA601302
SAMN15791704,PRJNA601302
SAMN15791705,PRJNA601302
SAMN15791706,PRJNA601302
SAMN15791707,PRJNA601302
SAMN15791708,PRJNA601302
SAMN15791709,PRJNA601302
SAMN15791710,PRJNA601302
SAMN15791713,PRJNA601302
SAMN15791714,PRJNA601302
SAMN15791715,PRJNA601302
SAMN15791716,PRJNA601302
SAMN15791717,PRJNA601302
SAMN15791718,PRJNA601302
SAMN15791719,PRJNA601302
SAMN15791720,PRJNA601302
SAMN15791721,PRJNA601302
SAMN15791722,PRJNA601302
SAMN15791723,PRJNA601302
SAMN15791724,PRJNA601302
SAMN15791725,PRJNA601302
SAMN15791726,PRJNA601302
SAMN15791730,PRJNA601302
SAMN15791731,PRJNA601302
SAMN15791732,PRJNA601302
SAMN15791733,PRJNA601302
SAMN15791734,PRJNA601302
SAMN15791735,PRJNA601302
SAMN15791736,PRJNA601302
SAMN15791737,PRJNA601302
SAMN15791738,PRJNA601302
SAMN15791739,PRJNA601302
SAMN15791740,PRJNA601302
SAMN15791741,PRJNA601302
SAMN15791742,PRJNA601302
SAMN15791743,PRJNA601302
SAMN15791744,PRJNA601302
SAMN15791745,PRJNA601302
SAMN15791746,PRJNA601302
SAMN15791747,PRJNA601302
SAMN15791748,PRJNA601302
SAMN15791751,PRJNA601302
SAMN15791752,PRJNA601302
SAMN15791753,PRJNA601302
SAMN15791754,PRJNA601302
SAMN15791755,PRJNA601302
SAMN15791756,PRJNA601302
SAMN15791757,PRJNA601302
SAMN15791758,PRJNA601302
SAMN15791759,PRJNA601302
SAMN15791760,PRJNA601302
SAMN15791761,PRJNA601302
SAMN15791762,PRJNA601302
SAMN15791763,PRJNA601302
SAMN15791764,PRJNA601302
SAMN15791765,PRJNA601302
SAMN15791766,PRJNA601302
SAMN15791767,PRJNA601302
SAMN15791768,PRJNA601302
SAMN15791769,PRJNA601302
SAMN15791770,PRJNA601302
SAMN15791771,PRJNA601302
SAMN15791772,PRJNA601302
SAMN15791773,PRJNA601302
SAMN15791774,PRJNA601302
SAMN15791775,PRJNA601302
SAMN15791776,PRJNA601302
SAMN15791777,PRJNA601302
SAMN15791778,PRJNA601302
SAMN15791779,PRJNA601302
SAMN15791780,PRJNA601302
SAMN15791781,PRJNA601302
SAMN15791782,PRJNA601302
SAMN15791783,PRJNA601302
SAMN15791784,PRJNA601302
SAMN15791785,PRJNA601302
SAMN15791786,PRJNA601302
SAMN15791787,PRJNA601302
SAMN15791788,PRJNA601302
SAMN15791789,PRJNA601302
SAMN15791790,PRJNA601302
SAMN15791791,PRJNA601302
SAMN15791792,PRJNA601302
SAMN15791793,PRJNA601302
SAMN15791794,PRJNA601302
SAMN15791795,PRJNA601302
SAMN15791797,PRJNA601302
SAMN15791798,PRJNA601302
SAMN15791799,PRJNA601302
SAMN15791800,PRJNA601302
SAMN15791801,PRJNA601302
SAMN15791802,PRJNA601302
SAMN15791803,PRJNA601302
SAMN15791804,PRJNA601302
SAMN15791805,PRJNA601302
SAMN15791806,PRJNA601302
SAMN15791808,PRJNA601302
SAMN15791809,PRJNA601302
SAMN15791810,PRJNA601302
SAMN15791811,PRJNA601302
SAMN15791812,PRJNA601302
SAMN15791813,PRJNA601302
SAMN15791814,PRJNA601302
SAMN15791815,PRJNA601302
SAMN15791816,PRJNA601302
SAMN15791817,PRJNA601302
SAMN15791818,PRJNA601302
SAMN15791819,PRJNA601302
SAMN15791820,PRJNA601302
SAMN15791821,PRJNA601302
SAMN15791822,PRJNA601302
SAMN15791823,PRJNA601302
SAMN15791824,PRJNA601302
SAMN15791825,PRJNA601302
SAMN15791826,PRJNA601302
SAMN15791827,PRJNA601302
SAMN15791828,PRJNA601302
SAMN15791829,PRJNA601302
SAMN15791830,PRJNA601302
SAMN15791831,PRJNA601302
SAMN15791832,PRJNA601302
SAMN15791833,PRJNA601302
SAMN15791834,PRJNA601302
SAMN15791835,PRJNA601302
SAMN15791836,PRJNA601302
SAMN15791837,PRJNA601303
SAMN15791838,PRJNA601304
SAMN15791839,PRJNA601305
SAMN15791840,PRJNA601306
SAMN15791841,PRJNA601307
SAMN15835485,PRJNA550382
SAMN15907226,PRJNA659471
SAMN15907227,PRJNA659471
SAMN15907228,PRJNA659471
SAMN15907229,PRJNA659471
SAMN15907230,PRJNA659471
SAMN15907231,PRJNA659471
SAMN15907232,PRJNA659471
SAMN15907233,PRJNA659471
SAMN15907234,PRJNA659471
SAMN15907235,PRJNA659471
SAMN15907236,PRJNA659471
SAMN15907237,PRJNA659471
SAMN15907238,PRJNA659471
SAMN15907240,PRJNA659471
SAMN15907241,PRJNA659471
SAMN15907242,PRJNA659471
SAMN15907243,PRJNA659471
SAMN15907244,PRJNA659471
SAMN15907245,PRJNA659471
SAMN15907246,PRJNA659471
SAMN15907247,PRJNA659471
SAMN15907248,PRJNA659471
SAMN15907249,PRJNA659471
SAMN15907250,PRJNA659471
SAMN15907251,PRJNA659471
SAMN15907252,PRJNA659471
SAMN15907253,PRJNA659471
SAMN15907254,PRJNA659471
SAMN15907255,PRJNA659471
SAMN15907256,PRJNA659471
SAMN15907257,PRJNA659471
SAMN15907258,PRJNA659471
SAMN15907259,PRJNA659471
SAMN15907260,PRJNA659471
SAMN15907261,PRJNA659471
SAMN15907262,PRJNA659471
SAMN15907263,PRJNA659471
SAMN15907264,PRJNA659471
SAMN15907265,PRJNA659471
SAMN15907266,PRJNA659471
SAMN15907267,PRJNA659471
SAMN15907268,PRJNA659471
SAMN15907269,PRJNA659471
SAMN15907270,PRJNA659471
SAMN15907271,PRJNA659471
SAMN15907272,PRJNA659471
SAMN15907273,PRJNA659471
SAMN15907274,PRJNA659471
SAMN15907275,PRJNA659471
SAMN15907276,PRJNA659471
SAMN15907277,PRJNA659471
SAMN15907278,PRJNA659471
SAMN15907279,PRJNA659471
SAMN15907280,PRJNA659471
SAMN15907281,PRJNA659471
SAMN15907282,PRJNA659471
SAMN15907283,PRJNA659471
SAMN15907284,PRJNA659471
SAMN15907285,PRJNA659471
SAMN15907286,PRJNA659471
SAMN15907287,PRJNA659471
SAMN15907288,PRJNA659471
SAMN15907289,PRJNA659471
SAMN15907290,PRJNA659471
SAMN15907291,PRJNA659471
SAMN15907292,PRJNA659471
SAMN15907293,PRJNA659471
SAMN15907295,PRJNA659471
SAMN15907296,PRJNA659471
SAMN15907297,PRJNA659471
SAMN15907298,PRJNA659471
SAMN15907299,PRJNA659471
SAMN15907300,PRJNA659471
SAMN15907301,PRJNA659471
SAMN15907302,PRJNA659471
SAMN15907303,PRJNA659471
SAMN15907304,PRJNA659471
SAMN15907305,PRJNA659471
SAMN15907306,PRJNA659471
SAMN15907307,PRJNA659471
SAMN15907308,PRJNA659471
SAMN15907309,PRJNA659471
SAMN15907310,PRJNA659471
SAMN15907311,PRJNA659471
SAMN15907312,PRJNA659471
SAMN15907313,PRJNA659471
SAMN15907314,PRJNA659471
SAMN15907315,PRJNA659471
SAMN15907316,PRJNA659471
SAMN15907317,PRJNA659471
SAMN15907318,PRJNA659471
SAMN15907319,PRJNA659471
SAMN15907320,PRJNA659471
SAMN15907321,PRJNA659471
SAMN15907322,PRJNA659471
SAMN15907323,PRJNA659471
SAMN15907324,PRJNA659471
SAMN15907325,PRJNA659471
SAMN15907326,PRJNA659471
SAMN15907327,PRJNA659471
SAMN15907328,PRJNA659471
SAMN15907329,PRJNA659471
SAMN15907330,PRJNA659471
SAMN15907331,PRJNA659471
SAMN15907332,PRJNA659471
SAMN15907333,PRJNA659471
SAMN15907334,PRJNA659471
SAMN15907335,PRJNA659471
SAMN15907336,PRJNA659471
SAMN15907337,
SAMN15907338,PRJNA659471
SAMN15907340,PRJNA659471
SAMN15907341,PRJNA659471
SAMN15907342,PRJNA659471
SAMN15907343,PRJNA659471
SAMN15907344,PRJNA659471
SAMN15907345,PRJNA659471
SAMN15907346,PRJNA659471
SAMN15907347,PRJNA659471
SAMN15907348,PRJNA659471
SAMN15907349,PRJNA659471
SAMN15907350,PRJNA659471
SAMN15907351,PRJNA659471
SAMN15907352,PRJNA659471
SAMN15907354,PRJNA659471
SAMN15907355,PRJNA659471
SAMN15907356,PRJNA659471
SAMN15907357,PRJNA659471
SAMN15907359,PRJNA659471
SAMN15907360,PRJNA659471
SAMN15907361,PRJNA659471
SAMN15907362,PRJNA659471
SAMN15907363,PRJNA659471
SAMN15907364,PRJNA659471
SAMN15907365,PRJNA659471
SAMN15907366,PRJNA659471
SAMN15907367,PRJNA659471
SAMN15907368,PRJNA659471
SAMN15907369,PRJNA659471
SAMN15907370,PRJNA659471
SAMN15907371,PRJNA659471
SAMN15907372,PRJNA659471
SAMN15907373,PRJNA659471
SAMN15907374,PRJNA659471
SAMN15907375,PRJNA659471
SAMN15907376,PRJNA659471
SAMN15907377,PRJNA659471
SAMN15907378,PRJNA659471
SAMN15907379,PRJNA659471
SAMN15907380,
SAMN15907381,PRJNA659471
SAMN15907382,PRJNA659471
SAMN15907383,PRJNA659471
SAMN15907384,PRJNA659471
SAMN15907385,PRJNA659471
SAMN15907386,PRJNA659471
SAMN15907387,PRJNA659471
SAMN15907388,PRJNA659471
SAMN15907389,PRJNA659471
SAMN15907390,PRJNA659471
SAMN15907391,PRJNA659471
SAMN15907392,PRJNA659471
SAMN15907393,PRJNA659471
SAMN15907394,PRJNA659471
SAMN15907395,PRJNA659471
SAMN15907396,PRJNA659471
SAMN15907397,PRJNA659471
SAMN15907398,PRJNA659471
SAMN15907399,PRJNA659471
SAMN15907400,PRJNA659471
SAMN15907401,PRJNA659471
SAMN15907402,PRJNA659471
SAMN15907403,PRJNA659471
SAMN15907404,PRJNA659471
SAMN15907405,PRJNA659471
SAMN15907406,PRJNA659471
SAMN15907407,PRJNA659471
SAMN15907409,PRJNA659471
SAMN15907410,PRJNA659471
SAMN15907411,PRJNA659471
SAMN15907412,PRJNA659471
SAMN15907413,PRJNA659471
SAMN15907414,PRJNA659471
SAMN15907415,PRJNA659471
SAMN15907416,PRJNA659471
SAMN15907417,PRJNA659471
SAMN15907418,PRJNA659471
SAMN15907420,PRJNA659471
SAMN15907422,PRJNA659471
SAMN15907423,PRJNA659471
